receipt_id,shipment_id,product_id,received_quantity,actual_receipt_date,warehouse_id,status,_ingested_at,_source_file,_pipeline_version
RCP02621,SHP02621,P004,361,2024-02-29,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02622,SHP02622,P006,475,2024-05-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02623,SHP02623,P075,431,2024-12-03,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02624,SHP02624,P049,355,2023-10-19,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02625,SHP02625,P035,257,2024-01-04,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02626,SHP02626,P002,314,2023-05-13,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02627,SHP02627,P033,93,2024-12-23,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02628,SHP02628,P059,124,2023-07-03,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02629,SHP02629,P099,443,2023-01-07,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02630,SHP02630,P047,399,2024-05-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02631,SHP02631,P096,108,2023-03-10,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02632,SHP02632,P036,97,2023-03-09,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02633,SHP02633,P099,57,2024-09-18,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02634,SHP02634,P068,65,2024-03-23,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02635,SHP02635,P088,208,2023-07-29,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02636,SHP02636,P043,467,2023-06-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02637,SHP02637,P066,149,2024-06-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02638,SHP02638,P099,209,2024-08-14,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02639,SHP02639,P052,209,2024-04-25,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02640,SHP02640,P088,296,2023-12-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02641,SHP02641,P076,338,2024-05-14,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02642,SHP02642,P077,414,2024-04-21,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02643,SHP02643,P055,448,2023-09-17,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02644,SHP02644,P031,367,2024-12-24,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02645,SHP02645,P022,499,2024-01-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02646,SHP02646,P016,282,2024-08-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02647,SHP02647,P006,54,2023-06-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02648,SHP02648,P014,99,2023-04-20,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02649,SHP02649,P045,199,2024-07-05,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02650,SHP02650,P009,428,2023-01-15,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02651,SHP02651,P094,355,2024-12-28,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02652,SHP02652,P100,108,2023-03-22,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02653,SHP02653,P009,135,2024-11-18,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02654,SHP02654,P026,249,2023-09-10,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02655,SHP02655,P094,141,2023-11-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02656,SHP02656,P043,124,2024-02-04,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02657,SHP02657,P044,181,2023-12-12,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02658,SHP02658,P072,341,2023-03-30,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02659,SHP02659,P036,302,2023-07-29,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02660,SHP02660,P023,271,2024-02-14,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02661,SHP02661,P088,201,2023-06-24,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02662,SHP02662,P061,119,2023-11-11,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02663,SHP02663,P012,422,2023-01-23,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02664,SHP02664,P015,113,2023-04-11,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02665,SHP02665,P076,373,2024-04-11,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02666,SHP02666,P046,185,2023-06-23,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02667,SHP02667,P053,434,2024-04-07,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02668,SHP02668,P087,216,2023-11-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02669,SHP02669,P043,171,2024-12-21,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02670,SHP02670,P027,497,2024-05-07,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02671,SHP02671,P084,309,2023-02-12,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02672,SHP02672,P099,406,2023-03-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02673,SHP02673,P084,211,2023-05-27,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02674,SHP02674,P071,331,2024-03-07,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02675,SHP02675,P054,439,2023-06-11,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02676,SHP02676,P059,271,2023-03-20,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02677,SHP02677,P029,191,2024-11-22,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02678,SHP02678,P087,397,2024-12-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02679,SHP02679,P044,486,2024-09-28,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02680,SHP02680,P055,313,2023-07-14,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02681,SHP02681,P022,330,2024-08-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02682,SHP02682,P006,454,2024-03-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02683,SHP02683,P039,323,2024-07-24,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02684,SHP02684,P027,237,2024-12-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02685,SHP02685,P096,466,2024-11-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02686,SHP02686,P090,268,2024-07-15,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02687,SHP02687,P015,449,2024-10-16,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02688,SHP02688,P100,72,2023-08-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02689,SHP02689,P090,126,2024-10-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02690,SHP02690,P045,493,2023-05-25,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02691,SHP02691,P039,337,2023-03-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02692,SHP02692,P061,159,2024-11-13,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02693,SHP02693,P009,233,2023-12-01,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02694,SHP02694,P064,342,2023-07-17,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02695,SHP02695,P011,200,2024-07-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02696,SHP02696,P017,409,2023-05-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02697,SHP02697,P040,60,2023-04-06,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02698,SHP02698,P007,140,2024-01-03,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02699,SHP02699,P035,466,2023-07-28,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02700,SHP02700,P064,249,2023-12-17,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02701,SHP02701,P087,116,2024-09-25,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02702,SHP02702,P090,352,2024-11-22,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02703,SHP02703,P030,282,2023-04-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02704,SHP02704,P095,254,2023-12-28,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02705,SHP02705,P025,193,2023-05-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02706,SHP02706,P018,56,2023-01-28,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02707,SHP02707,P095,203,2023-03-19,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02708,SHP02708,P030,99,2024-11-21,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02709,SHP02709,P079,113,2024-11-17,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02710,SHP02710,P088,405,2024-01-05,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02711,SHP02711,P020,402,2023-08-03,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02712,SHP02712,P092,187,2023-07-01,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02713,SHP02713,P020,275,2023-01-24,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02714,SHP02714,P050,186,2024-09-17,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02715,SHP02715,P001,336,2023-02-04,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02716,SHP02716,P049,222,2023-04-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02717,SHP02717,P029,269,2023-05-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02718,SHP02718,P090,249,2023-05-08,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02719,SHP02719,P062,276,2023-03-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02720,SHP02720,P060,352,2024-10-12,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02721,SHP02721,P037,409,2024-12-29,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02722,SHP02722,P037,284,2024-08-12,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02723,SHP02723,P024,173,2023-09-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02724,SHP02724,P006,462,2024-08-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02725,SHP02725,P080,425,2023-03-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02726,SHP02726,P018,336,2024-06-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02727,SHP02727,P027,351,2024-06-01,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02728,SHP02728,P046,287,2023-08-29,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02729,SHP02729,P080,135,2024-03-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02730,SHP02730,P053,290,2023-01-08,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02731,SHP02731,P099,240,2024-01-26,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02732,SHP02732,P098,251,2023-03-17,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02733,SHP02733,P022,160,2024-10-18,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02734,SHP02734,P070,500,2024-06-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02735,SHP02735,P079,432,2024-01-03,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02736,SHP02736,P099,141,2024-09-26,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02737,SHP02737,P085,360,2023-10-31,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02738,SHP02738,P059,315,2024-06-09,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02739,SHP02739,P031,93,2023-12-18,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02740,SHP02740,P097,368,2023-02-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02741,SHP02741,P032,156,2023-06-12,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02742,SHP02742,P065,263,2024-07-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02743,SHP02743,P011,116,2023-05-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02744,SHP02744,P024,213,2024-04-06,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02745,SHP02745,P063,250,2024-10-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02746,SHP02746,P064,497,2023-01-16,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02747,SHP02747,P035,186,2023-12-11,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02748,SHP02748,P056,303,2023-03-24,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02749,SHP02749,P005,204,2023-08-22,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02750,SHP02750,P009,152,2024-11-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02751,SHP02751,P033,166,2023-07-16,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02752,SHP02752,P055,154,2024-12-21,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02753,SHP02753,P015,100,2023-01-26,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02754,SHP02754,P097,348,2023-10-17,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02755,SHP02755,P055,346,2023-05-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02756,SHP02756,P023,124,2024-10-28,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02757,SHP02757,P007,365,2024-02-05,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02758,SHP02758,P097,236,2024-07-21,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02759,SHP02759,P064,440,2023-12-07,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02760,SHP02760,P028,338,2024-09-02,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02761,SHP02761,P047,183,2023-05-08,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02762,SHP02762,P016,302,2025-01-03,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02763,SHP02763,P097,185,2024-11-02,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02764,SHP02764,P054,376,2023-05-01,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02765,SHP02765,P099,490,2024-09-04,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02766,SHP02766,P087,74,2023-05-24,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02767,SHP02767,P021,340,2024-09-12,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02768,SHP02768,P049,395,2024-06-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02769,SHP02769,P091,442,2023-02-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02770,SHP02770,P056,289,2023-08-17,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02771,SHP02771,P007,496,2024-06-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02772,SHP02772,P072,447,2023-11-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02773,SHP02773,P052,457,2023-02-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02774,SHP02774,P085,498,2024-02-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02775,SHP02775,P049,447,2023-04-11,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02776,SHP02776,P050,79,2024-08-14,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02777,SHP02777,P085,187,2023-03-04,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02778,SHP02778,P099,401,2023-01-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02779,SHP02779,P010,448,2023-05-14,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02780,SHP02780,P094,360,2024-07-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02781,SHP02781,P093,431,2023-07-28,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02782,SHP02782,P034,349,2024-04-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02783,SHP02783,P034,137,2023-07-30,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02784,SHP02784,P002,239,2024-02-10,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02785,SHP02785,P032,368,2023-08-27,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02786,SHP02786,P059,184,2023-10-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02787,SHP02787,P019,317,2023-04-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02788,SHP02788,P040,438,2024-10-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02789,SHP02789,P045,496,2024-10-29,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02790,SHP02790,P035,270,2023-02-01,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02791,SHP02791,P054,121,2023-10-13,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02792,SHP02792,P029,116,2023-05-11,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02793,SHP02793,P039,89,2023-01-20,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02794,SHP02794,P089,161,2023-04-11,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02795,SHP02795,P064,495,2023-08-24,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02796,SHP02796,P022,491,2023-04-14,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02797,SHP02797,P029,85,2023-12-17,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02798,SHP02798,P014,374,2023-08-06,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02799,SHP02799,P003,392,2024-06-10,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02800,SHP02800,P085,427,2024-11-15,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02801,SHP02801,P012,472,2023-04-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02802,SHP02802,P029,401,2024-11-19,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02803,SHP02803,P098,259,2023-07-25,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02804,SHP02804,P054,188,2023-06-22,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02805,SHP02805,P080,475,2023-02-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02806,SHP02806,P023,334,2024-06-12,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02807,SHP02807,P019,221,2023-04-21,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02808,SHP02808,P083,247,2023-08-08,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02809,SHP02809,P053,64,2023-05-16,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02810,SHP02810,P067,175,2024-10-12,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02811,SHP02811,P065,355,2024-04-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP02812,SHP02812,P091,458,2023-06-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
